street_name,hdb_age,mrt_nearest_distance,bus_interchange,max_floor_lvl,Mall_Nearest_Distance,Hawker_Nearest_Distance,Ammenities_same_block,Ammenities_within_500m,Ammenities_within_1km,Ammenities_within_2km,pri_sch_dist_vacancy,sec_sch_dist_cutoff,mrt_no,town,region,count
JURONG WEST ST 52,37,319.14941575999694,0,14,879.3228779,378.7272648,0,1.0,2.0,5.0,3300.7638176059354,1.331113249833625,1,JURONG WEST,west,25
JURONG WEST ST 52,37,395.3044427669592,0,14,842.6982847,299.3998151,0,1.0,2.0,4.0,2782.305291228926,1.5518194350668901,1,JURONG WEST,west,20
JURONG WEST ST 52,37,419.6799047652884,0,16,602.1289712,403.45854,0,1.0,2.0,4.0,3318.155930570498,2.8598455182342675,1,JURONG WEST,west,24
JURONG WEST ST 52,37,444.5639564834251,0,16,807.5754804,245.6034168,0,1.0,2.0,4.0,2720.600610395296,1.8005422668741475,1,JURONG WEST,west,23
JURONG WEST ST 52,37,551.2054093806634,0,16,716.2302475,147.3653909,0,1.0,2.0,4.0,3877.6153056982816,2.454878450730909,1,JURONG WEST,west,20
JURONG WEST ST 52,38,121.53530139988672,0,4,922.4555192,565.3928081,1,0.0,3.0,5.0,5892.249160873243,1.693353475719629,1,JURONG WEST,west,5
JURONG WEST ST 52,38,419.6632846651448,0,4,576.1887454,470.4312286,1,1.0,2.0,4.0,4731.285279420439,2.5401673691219266,1,JURONG WEST,west,4
JURONG WEST ST 52,38,656.8287975060814,0,12,543.4141197,226.3986206,0,1.0,2.0,4.0,6187.972823771252,3.3898556843366325,1,JURONG WEST,west,28
JURONG WEST ST 52,38,667.904863912848,0,12,469.6870235,303.3019759,0,3.0,0.0,4.0,6831.161809495304,3.6660316256738286,1,JURONG WEST,west,27
JURONG WEST ST 52,38,745.7905589302636,0,12,607.226234,164.0983972,1,1.0,2.0,4.0,7975.791559514288,2.7937490874557427,1,JURONG WEST,west,27
JURONG WEST ST 52,38,795.3216079914379,0,12,410.0198703,357.1099323,0,3.0,0.0,5.0,9596.01600835006,4.277388235710214,1,JURONG WEST,west,41
JURONG WEST ST 52,38,830.2366474392991,0,13,518.4314637,281.4382479,0,1.0,2.0,5.0,9941.484723012114,3.2453228332334887,1,JURONG WEST,west,34
JURONG WEST ST 52,38,845.3271567671346,0,12,438.0059677,353.5275385,0,2.0,1.0,5.0,10509.175768458066,3.6084738042517794,1,JURONG WEST,west,28
JURONG WEST ST 52,39,508.1945186249646,0,12,531.9329027,369.1495936,0,1.0,2.0,4.0,4353.495255118005,3.175581643004807,1,JURONG WEST,west,28
JURONG WEST ST 52,39,548.2128802918332,0,14,539.0359932,307.8898242,0,1.0,2.0,4.0,4397.561688046597,3.1544853184734674,1,JURONG WEST,west,21
JURONG WEST ST 52,39,556.6001922528916,0,25,465.8175968,411.1734394,0,3.0,0.0,4.0,5831.103264375961,3.5318009341969354,1,JURONG WEST,west,12
JURONG WEST ST 52,39,599.272347715302,0,2,529.0581243,273.8107567,1,1.0,2.0,4.0,5206.412188371511,3.2826897546211895,1,JURONG WEST,west,2
JURONG WEST ST 52,39,621.4353528419927,0,25,412.2661026,402.3992124,1,3.0,0.0,5.0,6978.28277766881,3.8081847737176,1,JURONG WEST,west,15
JURONG WEST ST 52,39,637.7932094097458,0,12,441.6927905,354.5201219,0,3.0,0.0,4.0,6655.611764107226,3.697194975936023,1,JURONG WEST,west,41
JURONG WEST ST 52,39,699.6148133446351,0,14,590.0315022,171.0709087,0,1.0,2.0,4.0,6975.437936696947,2.882475205259543,1,JURONG WEST,west,16
JURONG WEST ST 52,39,725.4793468521083,0,25,471.4999549,289.6021192,0,2.0,1.0,5.0,7892.797228262814,3.8442372964736973,1,JURONG WEST,west,12
JURONG WEST ST 52,39,742.4128969871927,0,25,524.902209,239.1776728,0,1.0,2.0,4.0,8030.676543720686,3.1662440516090173,1,JURONG WEST,west,10
JURONG WEST ST 52,39,795.408441294127,0,25,499.3405085,278.8998831,1,2.0,1.0,5.0,9235.986999525243,3.2959381445919314,1,JURONG WEST,west,15
JURONG WEST ST 61,17,478.5872649521908,0,16,105.7923008,1706.352513,0,1.0,2.0,2.0,12511.707418633318,2.4148347212169714,1,JURONG WEST,west,21
JURONG WEST ST 61,19,75.25919139869477,0,16,521.3995399,2028.864896,0,0.0,1.0,2.0,11543.317402006349,3.1835626131336165,1,JURONG WEST,west,32
JURONG WEST ST 61,19,78.16206920183103,0,16,547.5616402,1986.33269,0,0.0,1.0,3.0,9373.405224753147,2.8421766893004667,1,JURONG WEST,west,22
JURONG WEST ST 61,19,93.39739618242126,0,14,510.0582698,1891.740522,0,0.0,1.0,4.0,6789.7856934761585,2.5355086449119804,1,JURONG WEST,west,9
JURONG WEST ST 61,19,122.18125118749543,0,16,557.7593115,1910.030232,0,0.0,1.0,4.0,6399.239629903993,2.4221430204697203,1,JURONG WEST,west,24
JURONG WEST ST 61,19,127.84570918209124,0,16,518.4506419,1860.345437,0,0.0,2.0,3.0,5613.895057375481,2.3715231885792787,1,JURONG WEST,west,15
JURONG WEST ST 61,19,148.99027295178973,0,16,611.0930977,2064.375562,0,0.0,1.0,2.0,11420.753516716208,3.0413021367382873,1,JURONG WEST,west,29
JURONG WEST ST 61,19,151.4947796010249,0,14,562.4540709,1874.948085,0,0.0,2.0,3.0,5102.763196758946,2.248381751283737,1,JURONG WEST,west,12
JURONG WEST ST 61,19,158.47384658613063,0,16,609.0778655,1941.91197,0,0.0,1.0,4.0,6834.829963574515,2.377223833834699,1,JURONG WEST,west,27
JURONG WEST ST 61,19,167.43473842169527,0,16,636.1371777,2021.605535,0,0.0,1.0,2.0,9522.850356722693,2.704152762854455,1,JURONG WEST,west,20
JURONG WEST ST 61,19,186.05774961750413,0,14,620.8225932,1910.937573,0,0.0,1.0,4.0,5619.717788436251,2.1820214001666076,1,JURONG WEST,west,20
JURONG WEST ST 61,19,208.91878273956533,0,16,675.6457538,2020.673257,0,0.0,1.0,2.0,9264.842108979274,2.564402500702731,1,JURONG WEST,west,29
JURONG WEST ST 61,19,214.45037070016065,0,16,681.8112545,2079.779178,0,0.0,1.0,2.0,11360.922214689708,2.8859121755324786,1,JURONG WEST,west,24
JURONG WEST ST 61,19,249.93460886586283,0,16,688.8905739,1928.289314,0,0.0,1.0,4.0,6170.780572562574,2.0261024487897044,1,JURONG WEST,west,32
JURONG WEST ST 61,19,329.8804533204124,0,16,735.6038389,1859.169109,0,0.0,2.0,3.0,4972.506521947645,1.5319497862327012,1,JURONG WEST,west,27
JURONG WEST ST 61,19,360.6291023932274,0,16,740.3284756,1807.16452,0,0.0,2.0,3.0,4277.267301435755,1.2773174403456589,1,JURONG WEST,west,23
JURONG WEST ST 61,20,122.54985016690524,0,16,367.328492,1859.559316,0,1.0,0.0,4.0,7784.688586470513,3.0254332210096253,1,JURONG WEST,west,14
JURONG WEST ST 61,20,129.09256044401144,0,16,419.12073,1827.899353,0,1.0,1.0,3.0,7469.617372482157,2.6880773511990963,1,JURONG WEST,west,16
JURONG WEST ST 61,20,164.64205322726005,0,16,377.4851666,1800.717313,0,1.0,1.0,3.0,5542.816681541609,2.7966327260806265,1,JURONG WEST,west,19
JURONG WEST ST 61,20,201.6883818498605,0,16,307.9897079,1799.403202,0,1.0,1.0,3.0,4929.874879610906,3.109711880682375,1,JURONG WEST,west,17
JURONG WEST ST 61,20,239.7735312976748,0,16,250.0844659,1807.769865,0,1.0,0.0,4.0,6133.413610967331,3.268183353028451,1,JURONG WEST,west,16
JURONG WEST ST 61,20,299.4465843975597,0,16,682.5381715,1818.114353,0,0.0,2.0,3.0,2925.7114816420085,1.5372429782657613,1,JURONG WEST,west,21
JURONG WEST ST 61,20,348.8478300325224,0,16,701.2317198,1763.361804,0,0.0,2.0,3.0,2705.2571435942373,1.2551899510768487,1,JURONG WEST,west,25
JURONG WEST ST 61,20,353.84923221799704,0,16,195.3765651,1715.170953,0,1.0,2.0,2.0,6319.431119812888,2.666326154884762,1,JURONG WEST,west,23
JURONG WEST ST 61,20,391.2503631878915,0,16,130.5066252,1739.26402,0,1.0,2.0,2.0,9243.800671582012,2.6836193688813355,1,JURONG WEST,west,30
JURONG WEST ST 61,20,402.0104094866956,0,16,239.0075012,1641.726873,0,1.0,2.0,2.0,6352.094919050707,2.313718556555458,1,JURONG WEST,west,16
JURONG WEST ST 61,20,499.5450688371842,0,16,197.9053952,1618.532664,0,1.0,2.0,2.0,11401.123363542445,1.9919109276615312,1,JURONG WEST,west,27
JURONG WEST ST 61,21,79.69009274836007,0,16,395.2289823,1948.030964,0,1.0,0.0,4.0,11697.18617021424,3.286364299149446,1,JURONG WEST,west,21
JURONG WEST ST 61,21,79.84222391022351,0,16,395.7153862,1901.806173,0,1.0,0.0,4.0,9810.67289285196,3.068259928815491,1,JURONG WEST,west,16
JURONG WEST ST 61,21,116.96447235769654,0,16,404.8373907,2008.34751,0,1.0,0.0,2.0,14312.666071757947,3.572863177464428,1,JURONG WEST,west,33
JURONG WEST ST 61,21,146.54132844548823,0,16,357.5088613,1983.297495,0,1.0,0.0,4.0,13213.307649444261,3.64839643448355,1,JURONG WEST,west,17
JURONG WEST ST 61,23,202.87364780800448,0,16,289.3651956,1950.48054,0,1.0,0.0,4.0,12222.932562658567,3.9677401655576165,1,JURONG WEST,west,23
JURONG WEST ST 61,23,235.561245517222,0,16,235.7335632,1866.322148,0,1.0,0.0,4.0,8996.297669704627,3.5108496850800477,1,JURONG WEST,west,14
JURONG WEST ST 61,23,264.878795093595,0,15,233.0319461,1940.465566,0,1.0,0.0,4.0,12816.044682431526,3.8215416960000876,1,JURONG WEST,west,19
JURONG WEST ST 61,23,266.7613209485308,0,10,297.9682786,2022.933978,0,1.0,0.0,2.0,16035.765897384308,4.261198156430194,1,JURONG WEST,west,22
JURONG WEST ST 61,23,280.459183630555,0,15,194.8293514,1884.38857,0,1.0,1.0,3.0,10878.632304695528,3.5194425889001844,1,JURONG WEST,west,20
JURONG WEST ST 61,23,301.89458032468104,0,16,228.8955965,1972.178213,0,1.0,0.0,4.0,14808.20838666152,3.939220062176682,1,JURONG WEST,west,19
JURONG WEST ST 61,23,366.43981107053816,0,15,188.3824302,1969.638583,0,1.0,1.0,3.0,16292.814272536501,3.8559271211573676,1,JURONG WEST,west,11
JURONG WEST ST 61,23,373.9203034295928,0,16,100.1522887,1847.971218,0,1.0,1.0,3.0,12411.087956591382,3.2177393560230714,1,JURONG WEST,west,13
JURONG WEST ST 61,23,379.9340246922919,0,15,125.9558501,1905.30718,0,1.0,1.0,3.0,14564.15645087666,3.5039464730629297,1,JURONG WEST,west,17
JURONG WEST ST 62,20,296.3464882986856,0,15,447.4359483,1660.107707,0,1.0,1.0,3.0,5161.968468242381,2.2811561115390675,1,JURONG WEST,west,11
JURONG WEST ST 62,20,355.3029105645001,0,15,474.2248283,1601.701184,0,1.0,1.0,3.0,6726.375494688381,2.184961765980002,1,JURONG WEST,west,12
JURONG WEST ST 62,20,402.5668423923081,0,15,439.9670364,1555.884724,0,1.0,1.0,3.0,6620.358471908208,2.5068266174779197,1,JURONG WEST,west,10
JURONG WEST ST 62,20,404.5560578188236,0,15,487.7790837,1552.082358,0,1.0,1.0,3.0,8043.53007138313,2.208360431269979,1,JURONG WEST,west,11
JURONG WEST ST 62,20,421.079938128433,0,15,407.3044301,1545.37605,0,1.0,1.0,3.0,6555.633512599375,2.3010605022464268,1,JURONG WEST,west,21
JURONG WEST ST 62,20,448.10552385532907,0,15,445.0326465,1512.917107,0,1.0,1.0,3.0,8158.088241396839,2.2659824866371054,1,JURONG WEST,west,19
JURONG WEST ST 64,13,754.9255472231033,1,16,671.4569851,1004.515636,0,0.0,4.0,2.0,13089.798303804144,1.5718766982750707,1,JURONG WEST,west,36
JURONG WEST ST 64,13,765.472418355561,1,16,672.2468867,940.8523426,0,0.0,5.0,1.0,14167.677863817047,1.936553015693554,1,JURONG WEST,west,35
JURONG WEST ST 64,13,779.0521416448938,1,16,701.6159359,1053.472068,1,0.0,3.0,3.0,11833.988267915796,1.3941997808983488,1,JURONG WEST,west,27
JURONG WEST ST 64,13,781.9874274498362,1,16,680.1237295,878.3852478,0,0.0,5.0,1.0,15427.963308803308,2.3010372730896407,1,JURONG WEST,west,27
JURONG WEST ST 64,13,786.5948700670777,1,16,700.1282912,996.7457149,0,0.0,5.0,1.0,12679.815252558386,1.7183171792977576,1,JURONG WEST,west,14
JURONG WEST ST 64,13,800.2385622532828,1,16,703.9620447,929.3840157,0,0.0,5.0,1.0,13975.364224852516,2.107071129135213,1,JURONG WEST,west,6
JURONG WEST ST 64,13,811.0891428232522,1,16,707.3447178,870.5307224,0,0.0,5.0,1.0,15351.394428469795,2.4321425509882655,1,JURONG WEST,west,31
JURONG WEST ST 64,13,833.994156977963,1,16,682.005246,1044.894337,0,0.0,3.0,3.0,10990.086119413469,1.667765502496772,1,JURONG WEST,west,31
JURONG WEST ST 64,13,856.8345598067307,1,16,757.9177338,928.2147374,0,0.0,5.0,1.0,13499.068671269286,2.3294474547034807,1,JURONG WEST,west,28
JURONG WEST ST 64,13,861.5199267414624,1,16,680.4008643,1026.383241,0,0.0,4.0,2.0,11012.477663532452,1.8848000257321968,1,JURONG WEST,west,31
JURONG WEST ST 64,13,870.6217007131264,1,16,722.2488394,967.4309594,0,0.0,5.0,1.0,12378.058259143192,2.204985027761176,1,JURONG WEST,west,45
JURONG WEST ST 64,20,258.7373059032843,1,16,368.3956757,1307.957927,0,1.0,1.0,5.0,16682.272695082895,1.641088319473088,1,JURONG WEST,west,12
JURONG WEST ST 64,20,262.20995889298405,1,16,382.7347147,1323.985069,0,1.0,1.0,5.0,17419.478432307762,1.5526235851449524,1,JURONG WEST,west,12
JURONG WEST ST 64,20,271.0543904866625,1,16,397.1659428,1333.777751,0,1.0,0.0,6.0,18523.801553101635,1.564837454728284,1,JURONG WEST,west,11
JURONG WEST ST 64,20,276.2123550023442,1,16,400.463294,1304.90436,0,1.0,0.0,6.0,22564.88642800438,2.008668426321344,1,JURONG WEST,west,20
JURONG WEST ST 64,20,287.6437198033213,1,16,415.1729991,1337.729263,0,1.0,0.0,6.0,20399.196209252455,1.7116656801890175,1,JURONG WEST,west,24
JURONG WEST ST 64,20,324.6153183257342,1,16,451.1456693,1365.080585,0,1.0,0.0,6.0,20949.794494642465,1.716287364839438,1,JURONG WEST,west,14
JURONG WEST ST 64,20,329.4445086772178,1,16,454.6866939,1392.447288,0,1.0,1.0,5.0,17068.128614696132,1.276906970337924,1,JURONG WEST,west,11
JURONG WEST ST 64,20,332.24998740251567,1,16,450.9996642,1392.492559,0,1.0,1.0,4.0,15298.067930648558,1.2029009627704716,1,JURONG WEST,west,15
JURONG WEST ST 64,20,343.84046005177225,1,16,454.9299527,1394.167332,0,1.0,1.0,4.0,14077.028429831415,1.2206484065396748,1,JURONG WEST,west,23
JURONG WEST ST 64,20,366.19285187090713,1,16,493.1951162,1424.664498,0,1.0,0.0,6.0,17824.34907832607,1.254767499672354,1,JURONG WEST,west,33
JURONG WEST ST 64,20,381.5946071070625,1,16,500.1500316,1441.631204,0,0.0,2.0,4.0,14018.40756873047,0.9549758153428557,1,JURONG WEST,west,22
JURONG WEST ST 64,20,415.29645826880267,1,16,522.7827455,1458.826104,0,0.0,2.0,4.0,11590.220300083029,0.9784824113829369,1,JURONG WEST,west,13
JURONG WEST ST 64,21,284.6553695629183,1,16,365.658817,1284.549797,0,1.0,1.0,4.0,16107.371170401993,1.9200850177524704,1,JURONG WEST,west,16
JURONG WEST ST 64,21,317.7284372082923,1,16,366.8699388,1248.295526,0,1.0,1.0,4.0,22520.101031156177,2.3234680165206263,1,JURONG WEST,west,27
JURONG WEST ST 64,21,333.1859429215789,1,16,416.0557104,1332.491623,0,1.0,1.0,4.0,14402.555665773723,1.753605545867738,1,JURONG WEST,west,23
JURONG WEST ST 64,21,378.1805269241064,1,16,437.6801727,1321.337161,0,1.0,1.0,3.0,14603.120541084267,2.0972314821174156,1,JURONG WEST,west,28
JURONG WEST ST 64,21,383.9028988470564,1,16,402.5602801,1225.17733,0,1.0,1.0,3.0,21575.47534514031,2.0334175996046606,1,JURONG WEST,west,13
JURONG WEST ST 64,21,387.5012224288641,1,16,418.1348552,1258.360895,0,1.0,1.0,3.0,20437.98630278184,2.154733967614335,1,JURONG WEST,west,8
JURONG WEST ST 64,21,444.6729298198239,1,16,420.2145252,1138.500293,0,1.0,2.0,3.0,24856.735970555746,1.5041734466395937,1,JURONG WEST,west,23
JURONG WEST ST 64,21,470.87697570216375,1,16,456.0417845,1183.150026,0,1.0,2.0,3.0,22875.119866737095,1.3931983454288552,1,JURONG WEST,west,16
JURONG WEST ST 64,21,496.13133434744464,1,16,457.9441198,1116.826432,0,1.0,2.0,3.0,23238.01266587079,1.2563248936598406,1,JURONG WEST,west,17
JURONG WEST ST 64,21,524.9253869431917,1,16,498.4617779,1173.429982,1,1.0,2.0,3.0,23770.645616796257,1.0785271934837897,1,JURONG WEST,west,20
JURONG WEST ST 64,21,546.4689464970228,1,17,474.8675841,1001.004239,0,1.0,3.0,2.0,24476.33282849198,1.4690827362124432,1,JURONG WEST,west,22
JURONG WEST ST 64,21,569.4830851312856,1,17,482.741031,932.3121826,0,1.0,4.0,2.0,18244.47480110908,1.7741029751821085,1,JURONG WEST,west,21
JURONG WEST ST 64,21,581.4421158563038,1,17,506.0685154,992.8624221,0,0.0,5.0,1.0,17177.181520480695,1.4530865311511427,1,JURONG WEST,west,16
JURONG WEST ST 64,21,599.3241772329071,1,16,548.3939762,1113.084702,0,0.0,3.0,3.0,20238.89985490711,0.8697712701446149,1,JURONG WEST,west,16
JURONG WEST ST 64,21,602.7422532663476,1,17,517.6706202,947.8878711,0,0.0,5.0,1.0,17224.946011395758,1.6695511300129666,1,JURONG WEST,west,26
JURONG WEST ST 64,21,616.8382797937287,1,16,572.4221606,1150.09358,0,0.0,3.0,3.0,18978.617153517105,0.6878127444450447,1,JURONG WEST,west,16
JURONG WEST ST 64,21,639.6116201194146,1,17,557.5697111,974.1828859,0,0.0,5.0,1.0,15992.028641186986,1.5303914836389396,1,JURONG WEST,west,26
JURONG WEST ST 64,21,642.9527381289072,1,16,582.2472683,1087.154329,0,0.0,3.0,3.0,19925.50258060908,0.9277125219371073,1,JURONG WEST,west,19
JURONG WEST ST 64,21,667.4349925889638,1,17,588.9970027,1003.347454,0,0.0,4.0,2.0,14958.70150679931,1.3927494011743553,1,JURONG WEST,west,18
JURONG WEST ST 64,21,676.0034330927753,1,16,621.7257773,1134.034732,0,0.0,3.0,3.0,17944.53553561387,0.6791719517417325,1,JURONG WEST,west,22
JURONG WEST ST 65,19,410.32525324445,0,16,773.9669732,1773.460606,0,0.0,2.0,3.0,5184.286153177562,1.0142190979793568,1,JURONG WEST,west,40
JURONG WEST ST 65,19,729.2208600222406,1,16,667.0690424,1119.65396,1,0.0,3.0,3.0,12402.000784597574,0.8576364043186272,1,JURONG WEST,west,20
JURONG WEST ST 65,19,753.8714468792247,1,16,653.4739559,1175.516749,0,0.0,3.0,3.0,15391.875917243076,0.6231804202901906,1,JURONG WEST,west,25
JURONG WEST ST 65,19,776.2510312108797,1,16,602.4899125,1228.101754,0,0.0,3.0,3.0,13456.905490722555,0.45001007529491616,1,JURONG WEST,west,25
JURONG WEST ST 65,19,795.2710253475989,1,16,651.1962514,1176.16396,0,0.0,3.0,3.0,10424.741290634602,0.8166713857491772,1,JURONG WEST,west,19
JURONG WEST ST 65,19,801.4694032702317,1,16,551.8279052,1280.696046,0,0.0,3.0,2.0,11581.771945878661,0.41656521914416555,1,JURONG WEST,west,27
JURONG WEST ST 65,19,825.6116813814049,0,16,495.8654346,1336.938271,0,1.0,2.0,2.0,9818.448331481766,0.5401754325922633,1,JURONG WEST,west,22
JURONG WEST ST 65,19,830.6824192247219,1,16,602.8183882,1249.024659,0,0.0,3.0,3.0,12083.5476057765,0.6950790698830932,1,JURONG WEST,west,19
JURONG WEST ST 65,19,847.6795369359,1,16,555.8567666,1296.153688,0,0.0,3.0,2.0,10354.368591712217,0.6717969530629019,1,JURONG WEST,west,23
JURONG WEST ST 65,19,873.75001515031,1,16,578.43988,1201.173416,0,0.0,3.0,3.0,8179.6682360252,1.1492842107516537,1,JURONG WEST,west,22
JURONG WEST ST 65,19,882.0322923809441,1,16,557.9343322,1285.743041,0,0.0,3.0,3.0,10444.553308794828,0.910012627802324,1,JURONG WEST,west,29
JURONG WEST ST 65,20,246.84442617075783,0,15,476.1478458,1714.631037,0,1.0,1.0,3.0,5117.958857995652,2.17162813637419,1,JURONG WEST,west,4
JURONG WEST ST 65,20,327.2403795203344,0,15,489.4353212,1632.915125,0,1.0,1.0,3.0,7101.953621711019,2.075641230367375,1,JURONG WEST,west,13
JURONG WEST ST 65,20,343.9243355348657,0,15,531.9040007,1626.070564,0,0.0,2.0,3.0,5362.677992281484,1.8615075220874668,1,JURONG WEST,west,18
JURONG WEST ST 65,20,374.62299151191417,0,16,649.9883566,1662.82375,0,0.0,2.0,3.0,3106.2246352672046,1.2712155794363176,1,JURONG WEST,west,18
JURONG WEST ST 65,20,388.42071721360577,0,15,566.4706361,1588.364499,0,0.0,2.0,3.0,5962.63941627057,1.7189315740006847,1,JURONG WEST,west,19
JURONG WEST ST 65,20,402.0940460584754,0,16,637.9704445,1614.507238,0,0.0,2.0,3.0,4606.240534989027,1.3267654669510294,1,JURONG WEST,west,18
JURONG WEST ST 65,20,412.8329280458212,0,16,700.8464425,1660.311721,0,0.0,2.0,3.0,4102.777401719218,1.0177576834366275,1,JURONG WEST,west,17
JURONG WEST ST 65,20,426.9528805010631,0,15,559.2153668,1540.747378,0,0.0,2.0,3.0,7751.012296930703,1.8494563721176212,1,JURONG WEST,west,25
JURONG WEST ST 65,20,436.4112043530845,0,16,688.8018195,1611.520687,0,0.0,2.0,3.0,5183.951553045209,1.0707489586543562,1,JURONG WEST,west,18
JURONG WEST ST 65,20,437.1496412796533,0,15,510.4560237,1520.00509,0,0.0,2.0,3.0,9434.398221889835,2.173763336654735,1,JURONG WEST,west,12
JURONG WEST ST 65,20,438.7853971855216,0,16,753.8672878,1687.882187,0,0.0,2.0,3.0,5078.419624749515,0.805425880221746,1,JURONG WEST,west,37
JURONG WEST ST 65,20,453.5976844744787,0,15,473.0292069,1503.914462,0,1.0,1.0,3.0,8901.690719864826,2.3447328442700095,1,JURONG WEST,west,11
JURONG WEST ST 65,20,460.3805123501527,1,16,565.1940716,1498.162828,0,0.0,2.0,3.0,9974.123193204634,0.8986629946628049,1,JURONG WEST,west,12
JURONG WEST ST 65,20,464.9049697326222,1,16,576.4353468,1514.873159,0,0.0,2.0,3.0,10604.913924172186,0.6786651042627135,1,JURONG WEST,west,19
JURONG WEST ST 65,20,492.4671243082266,1,16,594.2259149,1523.368106,0,0.0,2.0,3.0,8747.633233454264,0.9247730008287526,1,JURONG WEST,west,18
JURONG WEST ST 65,20,518.8506274587947,0,16,215.3223092,1598.145074,0,1.0,2.0,2.0,12011.169295345657,1.8748906761327608,1,JURONG WEST,west,27
JURONG WEST ST 65,20,523.6307301929726,0,16,168.94942,1639.947909,0,1.0,2.0,2.0,13165.321202367275,2.0523473349516843,1,JURONG WEST,west,23
JURONG WEST ST 65,20,526.4752071217814,1,16,634.0045865,1568.502955,0,0.0,2.0,3.0,8293.238512705613,0.6514160184619363,1,JURONG WEST,west,17
JURONG WEST ST 65,20,551.7844444291877,0,16,119.5586531,1700.616214,0,1.0,1.0,3.0,11975.347646429764,2.3378368542955843,1,JURONG WEST,west,34
JURONG WEST ST 65,20,592.4134627324754,0,16,215.6802924,1598.164094,0,1.0,2.0,2.0,10255.376537954577,1.795035437204472,1,JURONG WEST,west,32
JURONG WEST ST 65,20,598.1765635622415,0,16,278.5302149,1530.098849,0,1.0,2.0,2.0,11360.082421608167,1.4635652120366378,1,JURONG WEST,west,26
JURONG WEST ST 65,20,640.1913062946697,0,16,311.9611874,1498.770882,0,1.0,2.0,2.0,10250.07164450173,1.2737760201673745,1,JURONG WEST,west,22
JURONG WEST ST 65,20,667.579215856237,0,16,264.2545747,1575.187118,0,1.0,2.0,2.0,7209.352966343459,1.6791476404712713,1,JURONG WEST,west,10
JURONG WEST ST 65,20,682.5951870530662,0,16,374.0975415,1436.58,0,1.0,2.0,2.0,10667.1887656966,0.9439032838295298,1,JURONG WEST,west,24
JURONG WEST ST 65,20,701.6740250592833,0,16,316.8875934,1520.906123,0,1.0,2.0,2.0,6661.601055081809,1.400724603874986,1,JURONG WEST,west,27
JURONG WEST ST 65,20,735.0457262162774,0,16,369.9221507,1464.786697,0,1.0,2.0,2.0,7038.022318359462,1.1139519506707474,1,JURONG WEST,west,23
JURONG WEST ST 65,20,793.1972505543577,0,16,406.4896456,1458.220287,0,1.0,2.0,2.0,5060.645793988229,1.1972938791309353,1,JURONG WEST,west,22
JURONG WEST ST 65,21,415.168981493359,1,16,498.4596102,1409.056291,0,1.0,1.0,3.0,11657.275628436488,1.5693600833989354,1,JURONG WEST,west,23
JURONG WEST ST 65,21,425.71863402745385,1,16,488.2631507,1369.412207,0,1.0,1.0,3.0,13041.42932775878,2.009422096545724,1,JURONG WEST,west,22
JURONG WEST ST 65,21,480.2957940148905,0,16,287.7814568,1558.650608,0,1.0,2.0,2.0,9083.212685085065,1.863347206074478,1,JURONG WEST,west,23
JURONG WEST ST 65,21,483.98628741738565,1,16,526.3033792,1364.678556,1,0.0,2.0,3.0,15433.100947102737,2.140230098313204,1,JURONG WEST,west,13
JURONG WEST ST 65,21,503.4950497790707,0,16,584.0912574,1480.548411,0,0.0,2.0,3.0,9185.57278554222,1.6306838760955835,1,JURONG WEST,west,25
JURONG WEST ST 65,21,506.8783785381488,0,16,581.001871,1463.010406,0,0.0,2.0,3.0,10025.499998064732,1.8559202197652789,1,JURONG WEST,west,44
JURONG WEST ST 65,21,512.0059086303562,0,16,351.0398741,1500.99377,0,1.0,2.0,2.0,10140.293855597418,1.6820700011632062,1,JURONG WEST,west,24
JURONG WEST ST 65,21,524.5447995455972,1,16,523.2601589,1260.557233,0,0.0,3.0,2.0,19495.94087573784,1.2765311216541735,1,JURONG WEST,west,15
JURONG WEST ST 65,21,525.9517535766088,0,16,274.3640678,1546.975152,0,1.0,2.0,2.0,11444.869481998718,1.6792075876103572,1,JURONG WEST,west,18
JURONG WEST ST 65,21,542.7036136271885,0,16,525.3994642,1414.803186,0,0.0,2.0,3.0,12699.843723699714,2.052839536777107,1,JURONG WEST,west,12
JURONG WEST ST 65,21,556.1826659788934,0,16,320.5386669,1500.380136,0,1.0,2.0,2.0,12435.039113076074,1.4682747806202872,1,JURONG WEST,west,28
JURONG WEST ST 65,21,579.3603204264497,1,16,514.5487086,1339.412299,0,0.0,3.0,2.0,16075.186827786207,1.331469915141448,1,JURONG WEST,west,27
JURONG WEST ST 65,21,582.871233318151,1,16,566.2514077,1243.391182,0,0.0,3.0,2.0,21153.45147103924,0.8496344027800623,1,JURONG WEST,west,19
JURONG WEST ST 65,21,598.9304503194771,0,16,387.6088171,1434.821428,0,1.0,2.0,2.0,14079.303016698686,1.2162082208254785,1,JURONG WEST,west,13
JURONG WEST ST 65,21,636.8222518769209,1,16,497.840542,1323.074945,0,1.0,2.0,2.0,18077.765124825513,0.8756502394429679,1,JURONG WEST,west,22
JURONG WEST ST 71,26,441.51959239753774,0,11,222.4824587,2027.909281,0,1.0,1.0,1.0,20130.966182531112,4.113591983446075,1,JURONG WEST,west,3
JURONG WEST ST 71,26,484.0292206312266,0,15,274.1267274,2082.405298,0,1.0,1.0,1.0,22816.843291279598,4.388160335013408,1,JURONG WEST,west,10
